product_name,product_review,user_rating
Kentucky Brunch Brand Stout,"Rated by michalpingwin 4.41 /5 rDev -8.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.5 Good Mar 25, 2025 Report",4.41
Abraxas - Barrel-Aged,"Reviewed by DokiDokiLitFam from New Jersey 4.78 /5 rDev +1.1% look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.75 |  overall: 4.75 Man is this brew good...I've been wanting to try this for years. Ever since I had original Abraxas back in 2020, I've been pining to get my hands on this bottle. As for looks, its your standard fare for a 14% Stout. Dark and thick looking with little to no foam to speak of. Some legs on the side of the glass, but it doesn't look too sticky appearance wise. Nose is freaking superb. Oak, chocolate, cinnamon, bourbon, roasted malt that typically reminds me of street cart style pretzel, dark fruit like fig as it warms. Very mild ethanol presence which is crazy all things considered. Taste is nearly as good as the nose. The roasted malt, chocolate, and cinnamon come together in a decadent fashion. Like malted milk ball and cinnamon ice cream, but not as sweet. I think the peppers have been hidden by the barrel aging. They manifest as heat on the back of the throat, but not so much as flavor. The slight issue I have with this is the astringency from the barrel aging. Sometimes the barrel, the roasted malt, and the ethanol come together and create an almost soapy taste and feel. It's very silght but it still exists on the mid palate where you want the flavors to crescendo a little more harmoniously. Mouthfeel is great as well. Thick, smooth, silky, and almost fluffy. Not too cloying or oily. Some of that tannin astringency emerges as well, but not offensive. Very mild alcohol burn. Yeah, this is the real deal. Pretty much as close to perfection as a brew can get. I don't believe in an objective perfect beer, because if you strengthen one aspect you might inevitably weaken another. But this one shows true skill and care in mastering a craft. Rated #5 on this website for a reason. Sep 14, 2024 Report",4.78
Abraxas - Barrel-Aged,"Reviewed by timmy2b from New York 4.54 /5 rDev -4% look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 |  overall: 4.5 Newbies share 2024.  I prefered the 2022 to the 2024.  Mellowed out on the booze a little bit. Pepper was very nice in both and the vanilla mixed with cinnamon was very well done as well.  Would happily revisit. Jul 28, 2024 Report",4.54
Abraxas - Barrel-Aged,"Reviewed by dafla67 from Pennsylvania 4.84 /5 rDev +2.3% look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 |  overall: 4.75 Pours a rich, deep dark brown. Aroma is wonderfully sweet & intense. Equal notes of chocolate, vanilla, bourbon and chilis with some cinnamon and caramel. Taste follows and is even more pleasing than aroma. Plenty of enjoyable and well balanced flavors -- chocolate (fudge), chilis, vanilla, caramel, toffee & plenty of cinnamon. Full bodied. One of best stouts. May 19, 2024 Report",4.84
Abraxas - Barrel-Aged,"Reviewed by Rug from Massachusetts 4.49 /5 rDev -5.1% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2024 vintage Review 2200. Another milestone calls for yet another infamous beer. I had the base beer a few years back and thought it was damn good, but this one is supposed to be so much better. How much better? The base beer is currently sitting at #244 overall on BA and this barrel aged variant sits at a whopping #5 overall. Alright, let’s dive right into this beast Pours completely pitch black with a finger of creamy dark tan head that fades to a thin ring and leaves minimal lacing Surprisingly this is rather gentle in the nose. I expected more of a bite between the adjuncts and barrel aging but I really like this approach. I'm picking up on aromas of cacao nib, molasses, sweet bourbon, vanilla bean, dried chili, red grape, toasted oak, maple syrup, and light cinnamon There's more bite to it in taste but it never becomes overwhelming, it's very nicely balanced. On the front end of the sip I'm tasting cacao nib, chili powder, earthy cinnamon, vanilla bean, raisin, smooth oak, burnt caramel, earthy bourbon, light molasses, and cherry pit. The swallow brings notes of cacao nib, vanilla bean, chili powder, earthy cinnamon, charred oak, chocolate fudge, cherry pit, red grape, earthy bourbon, light maple syrup, and walnut A medium body pairs with gentle carbonation, resulting in a chewy beer. Finishes mostly dry and drinks below its abv Ironically, this ended up getting the same exact score from me as the base beer. Trying them side by side might be a different story, but I just wasn't blown away by this. Great, but not world class May 11, 2024 Report",4.49
Abraxas - Barrel-Aged,"Reviewed by DerbyDave35 from Australia 5 /5 rDev +5.7% look: 5 | smell: 5 | taste: 5 | feel: 5 |  overall: 5 Now as an American site , with a majority American participation, I've always considered there to be some bias towards US brews . Not a criticism, it's natural, although I'm pleased to see the likes of Budweiser accurately assessed ! . So an American friend meets up with me in Thailand and he's bought along this Abraxas American Imperial Stout We sit on the balcony of my condo, and I take a sip . I thought only we English ( eg , Courage Russian Imperial) and the Belgians could produce anything like this . Wow , just wow . The ratings are totally accurate, this is a masterpiece , a stunning achievement by the Perennial Artisan Ales company Well done Mar 12, 2024 Report",
Abraxas - Barrel-Aged,"Reviewed by SpeedwayJim from New York 4.29 /5 rDev -9.3% look: 3.25 | smell: 4.25 | taste: 4.25 | feel: 4.75 |  overall: 4.5 750ml waxed and capped bottle into a DDG teku. Pours thick, viscous. No head, no lace. Big, mocha colored legs. Spice and cinnamon sugar are apparent on the nose. Also notes of chocolate, fudge, molasses, and booze. Very pungent. Beer opens chocolate, fudge, and cinnamon sugar. Spicy and prickly. Vanilla and  barrel in the middle. Oak, booze, and more molasses and fudge at the end. Sticky finish. Body is full with low carbonation. Smooth and rich on the palate and goes down messy with a lingering aftertaste. I'm actually less of a fan of this than other imperial stouts in Perennial's barrel aged series. That being said, still far better than average. Jul 25, 2023 Report",4.29
Abraxas - Barrel-Aged,"Reviewed by NCSapiens from Indiana 4.4 /5 rDev -7% look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Excellent rye barrel with strong taste of cinnamon. Hints of cocoa nibs, ancho, and vanilla are pushed into the background by the barrel flavor, which dominates the other flavors. It is very good, but personally I slightly prefer the greater nuance of the regular Abraxis. Apr 24, 2023 Report",
Abraxas - Barrel-Aged,"Reviewed by Rristow from Ohio 4.61 /5 rDev -2.5% look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 |  overall: 4.75 Cinnamon and pepper the predominant notes.  Cocoa and the barrel aged bourbon sweetness add on the balance the spiciness.  Very well done adjuncted BA stout. Nov 13, 2022 Report",4.61
Abraxas - Barrel-Aged,"Reviewed by Fordcoyote15 from Pennsylvania 4.13 /5 rDev -12.7% look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 |  overall: 4 Good. Not noticeably better than normal abraxas. Id say overly sweet per style and too mich cinnamon. #3 beer on beer advocate LMAO no. Okay. Fuck. The more I drink this the more I can barely finish the 9oz pour. Sugar cinnamon water. Cloying and WAY fucking 2 dimensional and cloying. Aug 26, 2022 Report",4.13
Abraxas - Barrel-Aged,"Reviewed by LunchMoney from Minnesota 4.84 /5 rDev +2.3% look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 |  overall: 4.75 Look - black, thick, copper head dissipates quickly Smell- Smooth licorice, molasses Taste - BA imperial stout at its best.  The right balance of vanilla bean, cinnamon, whiskey, with the dark smooth licorice and molasses stout.  The chilis are not overpowering at all, adding just a hint of flavor without overpowering heat. Feel - smooth, thick rich May 28, 2022 Report",4.84
Abraxas - Barrel-Aged,"Rated by Kapaopango from Spain 4.47 /5 rDev -5.5% look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Exceptional beer. Like a christmas pudding with a hint of chilli and bourbon. Apr 15, 2022 Report",4.47
Abraxas - Barrel-Aged,"Reviewed by John_M from Washington 4.31 /5 rDev -8.9% look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 |  overall: 4.25 This is a beer I've been wanting to try for some time now (was able to obtain it in a trade for Fremont B5K). The beer pours fairly dark, blackish brown color with good head retention and considerable lacing.  The beer certainly looks impressive enough.  On the nose, I pick up vanilla, green chili peppers, some chocolate, underlying coffee and considerable whiskey.  The flavor profile replicates the nose pretty closely, though I thought it a bit hot on the finish (something that is especially noticeable, given the chili flavor in this beer).  That being said, the barrel aging seems to mute the base beer flavors in this beer somewhat, and really doesn't seem to blend in all that well.  It does add another flavor component/dimension, which is always nice, but the whiskey flavor otherwise doesn't seem to bring a lot to the party in this beer.  Mouthfeel is fairly full otherwise, and the alcohol seemed to be pretty well integrated into the flavor profile.  Drinkability is pretty good, though it's hard to imagine drinking more than a small amount of this beer at a sitting. This is a very nice beer, but given it's reputation, I confess I was expecting a bit more from it.  Very glad I had the opportunity to try it, but this probably isn't a beer I'd want to seek out again. Mar 18, 2022 Report",4.31
Abraxas - Barrel-Aged,"Rated by jb_4226 from Texas 4.9 /5 rDev +3.6% look: 5 | smell: 5 | taste: 5 | feel: 4 |  overall: 5 #90, outstanding! Dec 04, 2021 Report",
Abraxas - Barrel-Aged,"Reviewed by Kdouble from Tennessee 4.98 /5 rDev +5.3% look: 5 | smell: 5 | taste: 5 | feel: 4.75 |  overall: 5 Lucky enough to try this one at Xul Beer Company's first bottle share on Nov. 10, 2021. Poured into an event glass. Look- A deep black with a nice tan/brown head covering the top. Smell- Nice chocolate and caramel mix with a hint of cinnamon. The barrel was present but not as strong as I expected. Taste- Mostly followed the smell except the bourbon added a nice little kick to each sip. The molasses taste seemed more toward the middle of the pour. Mouthfeel- Smooth with no carbonation. Not as thick and had nice lacing. Overall- A first class stout with a great finish. Dec 04, 2021 Report",4.98
R&D Sour Fruit (Very Sour Blackberry),"Rated by Zaximus from Colorado 3.5 /5 rDev -26.3% look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.75 |  overall: 3.5 2025. It’s… not great. That B1 must have been amazing. Sep 07, 2025 Report",
R&D Sour Fruit (Very Sour Blackberry),"Reviewed by JohnnyHopps from Indiana 4.67 /5 rDev -1.7% look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 |  overall: 4.75 Appearance - From the bottle, the beer was purple in color with bubbles clinging to the sides of the glass. Smell - The beer had an amazing blackberry nose than leaned sour. Taste - The sour notes were not overpowering. Instead, blackberry sweetness led the way. The berry notes were not cloying, going Earthy and then a little sweet. The finish was brought to mind the dryness of the skin of the berry. Mouthfeel - With little carbonation, the beer was easy drinking. Overall - It was not that sour and very drinkable. Sep 05, 2025 Report",4.67
R&D Sour Fruit (Very Sour Blackberry),"Reviewed by stevoj from Idaho 4 /5 rDev -15.8% look: 4 | smell: 4 | taste: 4 | feel: 4 |  overall: 4 500ml bottle at share. Reddish pour, mostly clear, small bubbly pink-ish head. Aroma is tart and fruity, tons of berries. Taste is blackberries, funk, woodden barrel, other mixed berries. Aged well. Jul 01, 2023 Report",
R&D Sour Fruit (Very Sour Blackberry),"Reviewed by rodmanfor3 from Vermont 4.75 /5 rDev 0% look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 |  overall: 4.75 One of the greatest of all time. Super jammy blackberry on the nose and palate, paired with a terrific sourness and a dry finish that makes this a one-off miracle. The glory of this beer will never be replicated. Oct 31, 2022 Report",4.75
R&D Sour Fruit (Very Sour Blackberry),"Reviewed by BlackBeerPirate from Illinois 3.6 /5 rDev -24.2% look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.25 |  overall: 3.75 Taste: Sour tart, blackberries, fruit, some acidic to finish. Candy, blackberry tart nose.Deep red cherry color hue, semi clear, tall pink foamy head with sticky lace. Medium body. Aroma saw sweeter than the tartness. 12 IBUs Jun 23, 2021 Report",
R&D Sour Fruit (Very Sour Blackberry),"Rated by Old_Dead_Oak from Wisconsin 4.95 /5 rDev +4.2% look: 5 | smell: 5 | taste: 5 | feel: 5 |  overall: 4.75 Perfectly balanced fruited sour.  Opened 9/29/19. Sep 29, 2019 Report",4.95
R&D Sour Fruit (Very Sour Blackberry),"Reviewed by fondyball20 from Wisconsin 4.91 /5 rDev +3.4% look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 |  overall: 4.75 Bottle consumed on 1/12/18. Still tons of jammy fruit coming through in the nose/taste. Sour but not over the top. A little funk. I enjoyed it more colder vs when it warmed. Jan 12, 2018 Report",4.91
